code,name,forcing,et,scenario,channel,target,n,r,rho,reference_r,delta_r,change_n,change_r,reference_change_r,first30_r,last30_r,candidate_span_pp,reference_span_pp,observed_span_m3_m3,initial_dry_r,initial_wet_r,initial_dry_span_pp,initial_wet_span_pp
PDCE,Pobla de Cérvoles,gauge,hg,surface5,VWC_005,total,60,-0.06635539342205872,-0.12192614414665416,0.030567709167704057,-0.09692310258976278,59,-0.2840591126584011,-0.21027470291078243,-0.37900874170706056,0.10542883357122505,7.386054281516917,9.590022320105481,0.010520833333333347,-0.06635539342205872,-0.06635539342205872,7.386054281516917,7.386054281516917
PDCE,Pobla de Cérvoles,gauge,hg,surface5,VWC_020,lower,60,0.8745880376767976,0.9626130577848833,-0.4893429941841535,1.3639310318609512,59,0.1911981290009121,-0.057269516104145296,0.9478013689159481,0.7251188861964979,0.016124374071810242,9.590022320105481,0.0165,0.8745880376767976,0.8745880376767976,0.016124374071810242,0.016124374071810242
PDCE,Pobla de Cérvoles,gauge,hg,surface5,VWC_020,total,60,-0.25481684830138734,-0.4967698018958561,-0.4893429941841535,0.23452614588276616,59,0.044091075971140634,-0.057269516104145296,-0.6102728518574194,0.05261199830411587,7.386054281516917,9.590022320105481,0.0165,-0.25481684830138734,-0.25481684830138734,7.386054281516917,7.386054281516917
PDCE,Pobla de Cérvoles,gauge,hg,surface5,VWC_050,total,60,-0.1516230038367316,-0.41457869894604304,-0.3793055811592734,0.22768257732254177,59,0.07974155470774588,-0.010669815091518764,-0.5620773785021234,0.30422761624108063,7.386054281516917,9.590022320105481,0.013520833333333315,-0.1516230038367316,-0.1516230038367316,7.386054281516917,7.386054281516917
PDCE,Pobla de Cérvoles,gauge,hg,surface15,VWC_005,upper,60,0.029943170236429097,0.002083970102780096,0.030567709167704057,-0.0006245389312749608,59,-0.2344566709421212,-0.21027470291078243,-0.4492311372516522,0.3457047094355176,17.863289151119716,9.590022320105481,0.010520833333333347,0.029943170236429097,0.029943170236429097,17.863289151119716,17.863289151119716
PDCE,Pobla de Cérvoles,gauge,hg,surface15,VWC_005,total,60,0.029947231168979495,0.002083970102780096,0.030567709167704057,-0.0006204779987245626,59,-0.23445661007506385,-0.21027470291078243,-0.44921953082220756,0.34570476558186525,8.931633643283892,9.590022320105481,0.010520833333333347,0.029947231168979495,0.029947231168979495,8.931633643283892,8.931633643283892
PDCE,Pobla de Cérvoles,gauge,hg,surface15,VWC_020,lower,60,0.8745880376767975,0.9626130577848833,-0.4893429941841535,1.363931031860951,59,0.1911981290009119,-0.057269516104145296,0.9478013689159484,0.725118886196498,0.00011783675176547832,9.590022320105481,0.0165,0.8745880376767975,0.8745880376767975,0.00011783675176547832,0.00011783675176547832
PDCE,Pobla de Cérvoles,gauge,hg,surface15,VWC_020,total,60,-0.40592800398820217,-0.5022715594065049,-0.4893429941841535,0.08341499019595133,59,-0.0360119043223223,-0.057269516104145296,-0.7925250107868477,0.018209921012722077,8.931633643283892,9.590022320105481,0.0165,-0.40592800398820217,-0.40592800398820217,8.931633643283892,8.931633643283892
PDCE,Pobla de Cérvoles,gauge,hg,surface15,VWC_050,total,60,-0.2907969936139877,-0.4371612375885725,-0.3793055811592734,0.08850858754528568,59,0.012856043888854196,-0.010669815091518764,-0.778595900685022,0.3176979155469367,8.931633643283892,9.590022320105481,0.013520833333333315,-0.2907969936139877,-0.2907969936139877,8.931633643283892,8.931633643283892
PDCE,Pobla de Cérvoles,gauge,hg,bypass25,VWC_005,upper,60,0.008105732861547199,-0.018589013316798457,0.030567709167704057,-0.02246197630615686,59,-0.2531997183169675,-0.21027470291078243,-0.4296017515222399,0.26870661442309207,18.99940256896715,9.590022320105481,0.010520833333333347,0.008105732861547199,0.008105732861547199,18.99940256896715,18.99940256896715
PDCE,Pobla de Cérvoles,gauge,hg,bypass25,VWC_005,total,60,-0.004093429583459176,-0.024007335584026707,0.030567709167704057,-0.03466113875116324,59,-0.2341829531248464,-0.21027470291078243,-0.459450622071982,0.34524700298810695,8.990278539214657,9.590022320105481,0.010520833333333347,-0.004093429583459176,-0.004093429583459176,8.990278539214657,8.990278539214657
PDCE,Pobla de Cérvoles,gauge,hg,bypass25,VWC_020,lower,60,-0.6203055140742307,-0.6951387254742496,-0.4893429941841535,-0.13096251989007723,59,-0.07500001932623414,-0.057269516104145296,-0.8735640822899371,-0.009956533305805468,3.9857165243384105,9.590022320105481,0.0165,-0.6203055140742307,-0.6203055140742307,3.9857165243384105,3.9857165243384105
PDCE,Pobla de Cérvoles,gauge,hg,bypass25,VWC_020,total,60,-0.4527771829904254,-0.5572335612048047,-0.4893429941841535,0.03656581119372809,59,-0.03060099840002803,-0.057269516104145296,-0.8095871076591894,0.013283444083999278,8.990278539214657,9.590022320105481,0.0165,-0.4527771829904254,-0.4527771829904254,8.990278539214657,8.990278539214657
PDCE,Pobla de Cérvoles,gauge,hg,bypass25,VWC_050,total,60,-0.3435167675279766,-0.4976779913892427,-0.3793055811592734,0.03578881363129677,59,0.015710391451999997,-0.010669815091518764,-0.8006566938679489,0.3082951104552409,8.990278539214657,9.590022320105481,0.013520833333333315,-0.3435167675279766,-0.3435167675279766,8.990278539214657,8.990278539214657
PDCE,Pobla de Cérvoles,gauge,pm,control,VWC_005,upper,60,0.028460668213504563,0.02953680292340323,0.028460668213504507,5.551115123125783e-17,59,-0.235702857135207,-0.23570285713520706,-0.47229550728031844,0.38349668433176337,9.372924906507844,9.372924906507844,0.010520833333333347,0.028460668213504563,0.028460668213504563,9.372924906507844,9.372924906507844
PDCE,Pobla de Cérvoles,gauge,pm,control,VWC_005,total,60,0.028460668213504577,0.02953680292340323,0.028460668213504507,6.938893903907228e-17,59,-0.235702857135207,-0.23570285713520706,-0.47229550728031844,0.38349668433176337,9.372924906507844,9.372924906507844,0.010520833333333347,0.028460668213504577,0.028460668213504577,9.372924906507844,9.372924906507844
PDCE,Pobla de Cérvoles,gauge,pm,control,VWC_020,lower,60,-0.44693297499750595,-0.5048557182372643,-0.44693297499750584,-1.1102230246251565e-16,59,-0.05209543558397374,-0.05209543558397374,-0.8341399567763564,0.029530031462250896,9.372924906507844,9.372924906507844,0.0165,-0.44693297499750595,-0.44693297499750595,9.372924906507844,9.372924906507844
PDCE,Pobla de Cérvoles,gauge,pm,control,VWC_020,total,60,-0.44693297499750595,-0.5048557182372643,-0.44693297499750584,-1.1102230246251565e-16,59,-0.052095435583973754,-0.05209543558397374,-0.8341399567763566,0.029530031462250902,9.372924906507844,9.372924906507844,0.0165,-0.44693297499750595,-0.44693297499750595,9.372924906507844,9.372924906507844
PDCE,Pobla de Cérvoles,gauge,pm,control,VWC_050,total,60,-0.3318324543613164,-0.44514299693636306,-0.33183245436131636,-5.551115123125783e-17,59,0.002813246644615991,0.0028132466446160326,-0.8315868241309852,0.3275156166733789,9.372924906507844,9.372924906507844,0.013520833333333315,-0.3318324543613164,-0.3318324543613164,9.372924906507844,9.372924906507844
PDCE,Pobla de Cérvoles,gauge,pm,cascade,VWC_005,upper,60,0.028462947241787127,0.02953680292340323,0.028460668213504507,2.2790282826201658e-06,59,-0.23570274021172372,-0.23570285713520706,-0.47228746664943494,0.38349668636344164,28.118766550623803,9.372924906507844,0.010520833333333347,0.028462947241787127,0.028462947241787127,28.118766550623803,28.118766550623803
PDCE,Pobla de Cérvoles,gauge,pm,cascade,VWC_005,total,60,0.02846307974939151,0.02953680292340323,0.028460668213504507,2.411535887002214e-06,59,-0.23570273341353476,-0.23570285713520706,-0.4722869991451587,0.38349668648156754,9.372922025222396,9.372924906507844,0.010520833333333347,0.02846307974939151,0.02846307974939151,9.372922025222396,9.372922025222396
PDCE,Pobla de Cérvoles,gauge,pm,cascade,VWC_020,lower,60,0.7493025501625747,0.9626130577848833,-0.44693297499750584,1.1962355251600805,59,0.1674648862368983,-0.05209543558397374,0.8595599714522414,0.7234884143769766,4.159025275142166e-06,9.372924906507844,0.0165,0.7493025501625747,0.7493025501625747,4.159025275142166e-06,4.159025275142166e-06
PDCE,Pobla de Cérvoles,gauge,pm,cascade,VWC_020,total,60,-0.44692987283775176,-0.5048557182372643,-0.44693297499750584,3.102159754075906e-06,59,-0.05209516165870125,-0.05209543558397374,-0.8341348067415507,0.029530039991280024,9.372922025222396,9.372924906507844,0.0165,-0.44692987283775176,-0.44692987283775176,9.372922025222396,9.372922025222396
PDCE,Pobla de Cérvoles,gauge,pm,cascade,VWC_050,total,60,-0.33182971096885583,-0.44514299693636306,-0.33183245436131636,2.7433924605357873e-06,59,0.002813199840387831,0.0028132466446160326,-0.8315826466478271,0.327515625902769,9.372922025222396,9.372924906507844,0.013520833333333315,-0.33182971096885583,-0.33182971096885583,9.372922025222396,9.372922025222396
PDCE,Pobla de Cérvoles,gauge,pm,surface,VWC_005,upper,60,-0.02108494686588226,-0.044847036611827665,0.028460668213504507,-0.04954561507938676,59,-0.2812751311779604,-0.23570285713520706,-0.43270321262407974,0.20066304962545584,24.687829709687392,9.372924906507844,0.010520833333333347,-0.02108494686588226,-0.02108494686588226,24.687829709687392,24.687829709687392
PDCE,Pobla de Cérvoles,gauge,pm,surface,VWC_005,total,60,-0.021081977653517672,-0.044847036611827665,0.028460668213504507,-0.04954264586702218,59,-0.28127506148742604,-0.23570285713520706,-0.4326923449060996,0.2006630792524156,8.229270924034745,9.372924906507844,0.010520833333333347,-0.021081977653517672,-0.021081977653517672,8.229270924034745,8.229270924034745
PDCE,Pobla de Cérvoles,gauge,pm,surface,VWC_020,lower,60,0.8429505224465887,0.9626130577848833,-0.44693297499750584,1.2898834974440945,59,0.1736926249193227,-0.05209543558397374,0.9258399324136986,0.7289143387468137,6.063803785879261e-05,9.372924906507844,0.0165,0.8429505224465887,0.8429505224465887,6.063803785879261e-05,6.063803785879261e-05
PDCE,Pobla de Cérvoles,gauge,pm,surface,VWC_020,total,60,-0.31461054609139094,-0.4789585566214829,-0.44693297499750584,0.1323224289061149,59,-0.004138253221715876,-0.05209543558397374,-0.7299935972049638,0.036920406117303864,8.229270924034745,9.372924906507844,0.0165,-0.31461054609139094,-0.31461054609139094,8.229270924034745,8.229270924034745
PDCE,Pobla de Cérvoles,gauge,pm,surface,VWC_050,total,60,-0.2003097155480842,-0.4018412571993947,-0.33183245436131636,0.13152273881323218,59,0.04996612970040233,0.0028132466446160326,-0.7006161867424682,0.31460424145970567,8.229270924034745,9.372924906507844,0.013520833333333315,-0.2003097155480842,-0.2003097155480842,8.229270924034745,8.229270924034745
PDCE,Pobla de Cérvoles,gauge,pm,surface5,VWC_005,upper,60,-0.10024093017138164,-0.15660340665691497,0.028460668213504507,-0.12870159838488615,59,-0.30702376445207435,-0.23570285713520706,-0.3891428737782554,0.04175783925142426,42.7375876013633,9.372924906507844,0.010520833333333347,-0.10024093017138164,-0.10024093017138164,42.7375876013633,42.7375876013633
PDCE,Pobla de Cérvoles,gauge,pm,surface5,VWC_005,total,60,-0.099498661657145,-0.15421378760572713,0.028460668213504507,-0.1279593298706495,59,-0.3070082234339099,-0.23570285713520706,-0.38555354760681276,0.04176655397434664,7.12180192094569,9.372924906507844,0.010520833333333347,-0.099498661657145,-0.099498661657145,7.12180192094569,7.12180192094569
PDCE,Pobla de Cérvoles,gauge,pm,surface5,VWC_020,lower,60,0.8429505224465886,0.9626130577848833,-0.44693297499750584,1.2898834974440945,59,0.17369262491932283,-0.05209543558397374,0.9258399324136983,0.7289143387468137,0.00970357884889798,9.372924906507844,0.0165,0.8429505224465886,0.8429505224465886,0.00970357884889798,0.00970357884889798
PDCE,Pobla de Cérvoles,gauge,pm,surface5,VWC_020,total,60,-0.2230656917380489,-0.4769857041807957,-0.44693297499750584,0.22386728325945693,59,0.05631148723591093,-0.05209543558397374,-0.5912831414785982,0.07041853547885066,7.12180192094569,9.372924906507844,0.0165,-0.2230656917380489,-0.2230656917380489,7.12180192094569,7.12180192094569
PDCE,Pobla de Cérvoles,gauge,pm,surface5,VWC_050,total,60,-0.12434553353357584,-0.3926636244998445,-0.33183245436131636,0.2074869208277405,59,0.09223495873778559,0.0028132466446160326,-0.5388199545170393,0.29847740965811265,7.12180192094569,9.372924906507844,0.013520833333333315,-0.12434553353357584,-0.12434553353357584,7.12180192094569,7.12180192094569
PDCE,Pobla de Cérvoles,gauge,pm,surface15,VWC_005,upper,60,0.010252400678815565,0.0009447331132603103,0.028460668213504507,-0.018208267534688943,59,-0.2622168626705194,-0.23570285713520706,-0.4519882081688792,0.2839012812345515,17.44541612484138,9.372924906507844,0.010520833333333347,0.010252400678815565,0.010252400678815565,17.44541612484138,17.44541612484138
PDCE,Pobla de Cérvoles,gauge,pm,surface15,VWC_005,total,60,0.01025443064529074,0.0009447331132603103,0.028460668213504507,-0.018206237568213768,59,-0.2622168122910172,-0.23570285713520706,-0.451981705057661,0.28390129968100575,8.722703828024901,9.372924906507844,0.010520833333333347,0.01025443064529074,0.01025443064529074,8.722703828024901,8.722703828024901
PDCE,Pobla de Cérvoles,gauge,pm,surface15,VWC_020,lower,60,0.8429505224465885,0.9626130577848833,-0.44693297499750584,1.2898834974440945,59,0.17369262491932266,-0.05209543558397374,0.9258399324136982,0.7289143387468136,6.063803785879264e-05,9.372924906507844,0.0165,0.8429505224465885,0.8429505224465885,6.063803785879264e-05,6.063803785879264e-05
PDCE,Pobla de Cérvoles,gauge,pm,surface15,VWC_020,total,60,-0.36731441347134486,-0.4780415970363748,-0.44693297499750584,0.07961856152616098,59,-0.027931470543950496,-0.05209543558397374,-0.7828924185619466,0.03130553407952941,8.722703828024901,9.372924906507844,0.0165,-0.36731441347134486,-0.36731441347134486,8.722703828024901,8.722703828024901
PDCE,Pobla de Cérvoles,gauge,pm,surface15,VWC_050,total,60,-0.2501973219113533,-0.408098734039997,-0.33183245436131636,0.08163513244996307,59,0.028269760505078817,0.0028132466446160326,-0.7655600124967715,0.3222222310667618,8.722703828024901,9.372924906507844,0.013520833333333315,-0.2501973219113533,-0.2501973219113533,8.722703828024901,8.722703828024901
PDCE,Pobla de Cérvoles,gauge,pm,bypass25,VWC_005,upper,60,-0.02108494768403925,-0.044847036611827665,0.028460668213504507,-0.049545615897543756,59,-0.2812751312417516,-0.23570285713520706,-0.4327032170984918,0.20066304962544768,18.51587228262679,9.372924906507844,0.010520833333333347,-0.02108494768403925,-0.02108494768403925,18.51587228262679,18.51587228262679
PDCE,Pobla de Cérvoles,gauge,pm,bypass25,VWC_005,total,60,-0.015905413400700535,-0.012726110760977119,0.028460668213504507,-0.04436608161420504,59,-0.26017791261555345,-0.23570285713520706,-0.4638299440991713,0.2925592430510271,8.76964520428431,9.372924906507844,0.010520833333333347,-0.015905413400700535,-0.015905413400700535,8.76964520428431,8.76964520428431
PDCE,Pobla de Cérvoles,gauge,pm,bypass25,VWC_020,lower,60,-0.577067233600221,-0.632896620303273,-0.44693297499750584,-0.1301342586027152,59,-0.07354161556486012,-0.05209543558397374,-0.8734103987124232,0.017359090467700636,3.8965316651130704,9.372924906507844,0.0165,-0.577067233600221,-0.577067233600221,3.8965316651130704,3.8965316651130704
PDCE,Pobla de Cérvoles,gauge,pm,bypass25,VWC_020,total,60,-0.41408736493924847,-0.5211942708446455,-0.44693297499750584,0.03284561005825737,59,-0.022923299115901977,-0.05209543558397374,-0.8029295247535556,0.03138990512903594,8.76964520428431,9.372924906507844,0.0165,-0.41408736493924847,-0.41408736493924847,8.76964520428431,8.76964520428431
PDCE,Pobla de Cérvoles,gauge,pm,bypass25,VWC_050,total,60,-0.30196073650145727,-0.45763013960938737,-0.33183245436131636,0.029871717859859093,59,0.029915538420283223,0.0028132466446160326,-0.7909544448230919,0.3179049492684533,8.76964520428431,9.372924906507844,0.013520833333333315,-0.30196073650145727,-0.30196073650145727,8.76964520428431,8.76964520428431
VIL,Vilosell,idw,hg,control,VWC_005,upper,60,-0.33303684817959656,-0.4362191397953589,-0.33303684817959656,0.0,59,-0.18383099076813073,-0.18383099076813078,-0.49783372278789817,0.29247364176763263,7.657947759445128,7.657947759445129,0.008854166666666656,-0.33303684817959656,-0.33303684817959656,7.657947759445128,7.657947759445128
VIL,Vilosell,idw,hg,control,VWC_005,total,60,-0.33303684817959656,-0.4362191397953589,-0.33303684817959656,0.0,59,-0.18383099076813075,-0.18383099076813078,-0.4978337227878983,0.2924736417676326,7.657947759445129,7.657947759445129,0.008854166666666656,-0.33303684817959656,-0.33303684817959656,7.657947759445129,7.657947759445129
VIL,Vilosell,idw,hg,control,VWC_020,lower,60,-0.5402290123034403,-0.6184197735202022,-0.5402290123034406,2.220446049250313e-16,59,-0.21093068554719535,-0.21093068554719546,-0.8771965432706605,0.23467832933975033,7.657947759445127,7.657947759445129,0.017979166666666685,-0.5402290123034403,-0.5402290123034403,7.657947759445127,7.657947759445127
VIL,Vilosell,idw,hg,control,VWC_020,total,60,-0.5402290123034403,-0.6184197735202022,-0.5402290123034406,2.220446049250313e-16,59,-0.2109306855471954,-0.21093068554719546,-0.8771965432706608,0.2346783293397503,7.657947759445129,7.657947759445129,0.017979166666666685,-0.5402290123034403,-0.5402290123034403,7.657947759445129,7.657947759445129
VIL,Vilosell,idw,hg,control,VWC_050,total,60,-0.147629311190703,-0.2241706793067778,-0.1476293111907031,1.1102230246251565e-16,59,0.08442343748359632,0.08442343748359622,0.3603713997852691,0.3426426594596241,7.657947759445129,7.657947759445129,0.0063541666666666885,-0.147629311190703,-0.147629311190703,7.657947759445129,7.657947759445129
VIL,Vilosell,idw,hg,cascade,VWC_005,upper,60,-0.3330175914987332,-0.4362191397953589,-0.33303684817959656,1.925668086333321e-05,59,-0.1838290553693711,-0.18383099076813078,-0.497796268231383,0.292473729555234,22.973779734394203,7.657947759445129,0.008854166666666656,-0.3330175914987332,-0.3330175914987332,22.973779734394203,22.973779734394203
VIL,Vilosell,idw,hg,cascade,VWC_005,total,60,-0.3330175836440877,-0.4362191397953589,-0.33303684817959656,1.92645355088783e-05,59,-0.183829054579951,-0.18383099076813078,-0.4977962529534983,0.2924737295910411,7.657926569491905,7.657947759445129,0.008854166666666656,-0.3330175836440877,-0.3330175836440877,7.657926569491905,7.657926569491905
VIL,Vilosell,idw,hg,cascade,VWC_020,lower,60,0.7408157323630252,0.9651972166156425,-0.5402290123034406,1.281044744666466,59,0.14057861936682184,-0.21093068554719546,0.8768023812056327,0.7295650169019469,1.6059126393233214e-07,7.657947759445129,0.017979166666666685,0.7408157323630252,0.7408157323630252,1.6059126393233214e-07,1.6059126393233214e-07
VIL,Vilosell,idw,hg,cascade,VWC_020,total,60,-0.5402131171984901,-0.6184197735202022,-0.5402290123034406,1.5895104950480743e-05,59,-0.2109292383611963,-0.21093068554719546,-0.8771738691564451,0.23467843915944467,7.657926569491905,7.657947759445129,0.017979166666666685,-0.5402131171984901,-0.5402131171984901,7.657926569491905,7.657926569491905
VIL,Vilosell,idw,hg,cascade,VWC_050,total,60,-0.1476247711108185,-0.2241706793067778,-0.1476293111907031,4.54007988459626e-06,59,0.08442340239868738,0.08442343748359622,0.3603639922496139,0.34264276923740355,7.657926569491905,7.657947759445129,0.0063541666666666885,-0.1476247711108185,-0.1476247711108185,7.657926569491905,7.657926569491905
VIL,Vilosell,idw,hg,surface,VWC_005,upper,60,-0.2597201806045375,-0.39717672092591827,-0.33303684817959656,0.07331666757505906,59,-0.20481115049667287,-0.18383099076813078,-0.5273048897808061,0.18556123042798853,19.120137021156992,7.657947759445129,0.008854166666666656,-0.2597201806045375,-0.2597201806045375,19.120137021156992,19.120137021156992
VIL,Vilosell,idw,hg,surface,VWC_005,total,60,-0.2597113884577633,-0.39717672092591827,-0.33303684817959656,0.07332545972183324,59,-0.2048107590032864,-0.18383099076813078,-0.5272918386654198,0.18556142848719537,6.373366942917098,7.657947759445129,0.008854166666666656,-0.2597113884577633,-0.2597113884577633,6.373366942917098,6.373366942917098
VIL,Vilosell,idw,hg,surface,VWC_020,lower,60,0.831624475372976,0.9651972166156425,-0.5402290123034406,1.3718534876764166,59,0.14113350160545282,-0.21093068554719546,0.9344610663279467,0.762168877659703,0.00010503077761285267,7.657947759445129,0.017979166666666685,0.831624475372976,0.831624475372976,0.00010503077761285267,0.00010503077761285267
VIL,Vilosell,idw,hg,surface,VWC_020,total,60,-0.3944163380189196,-0.4932131101718003,-0.5402290123034406,0.14581267428452094,59,-0.1896069334908249,-0.21093068554719546,-0.8387990875629247,0.17421785346562563,6.373366942917098,7.657947759445129,0.017979166666666685,-0.3944163380189196,-0.3944163380189196,6.373366942917098,6.373366942917098
VIL,Vilosell,idw,hg,surface,VWC_050,total,60,-0.029075984397501357,-0.008294343061431793,-0.1476293111907031,0.11855332679320174,59,0.10491115665162143,0.08442343748359622,0.3601940836543369,0.31034871937813346,6.373366942917098,7.657947759445129,0.0063541666666666885,-0.029075984397501357,-0.029075984397501357,6.373366942917098,6.373366942917098
VIL,Vilosell,idw,hg,surface5,VWC_005,upper,60,-0.23099412503166855,-0.4356911640241708,-0.33303684817959656,0.102042723147928,59,-0.2193351913650259,-0.18383099076813078,-0.5430402249580031,0.07877913278485549,32.27182646620504,7.657947759445129,0.008854166666666656,-0.23099412503166855,-0.23099412503166855,32.27182646620504,32.27182646620504
VIL,Vilosell,idw,hg,surface5,VWC_005,total,60,-0.22753702802131276,-0.42621538834126743,-0.33303684817959656,0.1054998201582838,59,-0.21921323917974783,-0.18383099076813078,-0.5373801368338822,0.07885481970159619,5.3752154769435,7.657947759445129,0.008854166666666656,-0.22753702802131276,-0.22753702802131276,5.3752154769435,5.3752154769435
VIL,Vilosell,idw,hg,surface5,VWC_020,lower,60,0.8316244753729759,0.9651972166156425,-0.5402290123034406,1.3718534876764163,59,0.14113350160545274,-0.21093068554719546,0.9344610663279468,0.7621688776597026,0.02383550262113631,7.657947759445129,0.017979166666666685,0.8316244753729759,0.8316244753729759,0.02383550262113631,0.02383550262113631
VIL,Vilosell,idw,hg,surface5,VWC_020,total,60,-0.28940373168411143,-0.46739930851830164,-0.5402290123034406,0.2508252806193291,59,-0.15299173693532422,-0.21093068554719546,-0.7593503084037594,0.122590021341965,5.3752154769435,7.657947759445129,0.017979166666666685,-0.28940373168411143,-0.28940373168411143,5.3752154769435,5.3752154769435
VIL,Vilosell,idw,hg,surface5,VWC_050,total,60,0.029679466627947817,0.046303100322740445,-0.1476293111907031,0.17730877781865093,59,0.1318768576745691,0.08442343748359622,0.3405278920971925,0.27703754876322817,5.3752154769435,7.657947759445129,0.0063541666666666885,0.029679466627947817,0.029679466627947817,5.3752154769435,5.3752154769435
VIL,Vilosell,idw,hg,surface15,VWC_005,upper,60,-0.2850228679156086,-0.40395704135591365,-0.33303684817959656,0.048013980263987954,59,-0.19598189729781434,-0.18383099076813078,-0.5154456513338848,0.23747896429904117,13.802678333508865,7.657947759445129,0.008854166666666656,-0.2850228679156086,-0.2850228679156086,13.802678333508865,13.802678333508865
VIL,Vilosell,idw,hg,surface15,VWC_005,total,60,-0.28501729133461895,-0.40395704135591365,-0.33303684817959656,0.04801955684497761,59,-0.19598161235071962,-0.18383099076813078,-0.5154373825743455,0.23747909455459593,6.901330118653007,7.657947759445129,0.008854166666666656,-0.28501729133461895,-0.28501729133461895,6.901330118653007,6.901330118653007
VIL,Vilosell,idw,hg,surface15,VWC_020,lower,60,0.8316244753729759,0.9651972166156425,-0.5402290123034406,1.3718534876764163,59,0.14113350160545285,-0.21093068554719546,0.9344610663279468,0.7621688776597029,0.00010503077761285264,7.657947759445129,0.017979166666666685,0.8316244753729759,0.8316244753729759,0.00010503077761285264,0.00010503077761285264
VIL,Vilosell,idw,hg,surface15,VWC_020,total,60,-0.4536974514384313,-0.5330869587969572,-0.5402290123034406,0.08653156086500924,59,-0.20120385189246534,-0.21093068554719546,-0.8604343044210792,0.20397199778936845,6.901330118653007,7.657947759445129,0.017979166666666685,-0.4536974514384313,-0.4536974514384313,6.901330118653007,6.901330118653007
VIL,Vilosell,idw,hg,surface15,VWC_050,total,60,-0.07255169256888405,-0.0785588788949752,-0.1476293111907031,0.07507761862181905,59,0.09470389319606046,0.08442343748359622,0.3627438850591091,0.32785711759543845,6.901330118653007,7.657947759445129,0.0063541666666666885,-0.07255169256888405,-0.07255169256888405,6.901330118653007,6.901330118653007
VIL,Vilosell,idw,hg,bypass25,VWC_005,upper,60,-0.2597201904266425,-0.39717672092591827,-0.33303684817959656,0.07331665775295404,59,-0.20481115160572794,-0.18383099076813078,-0.5273049120602201,0.1855612304269394,14.340102769859648,7.657947759445129,0.008854166666666656,-0.2597201904266425,-0.2597201904266425,14.340102769859648,14.340102769859648
VIL,Vilosell,idw,hg,bypass25,VWC_005,total,60,-0.32691199435332285,-0.4399427583921597,-0.33303684817959656,0.006124853826273702,59,-0.1949211570334556,-0.18383099076813078,-0.5085828668391148,0.22973637977454858,6.9916696717677524,7.657947759445129,0.008854166666666656,-0.32691199435332285,-0.32691199435332285,6.9916696717677524,6.9916696717677524
VIL,Vilosell,idw,hg,bypass25,VWC_020,lower,60,-0.6673762544473997,-0.7355960938353843,-0.5402290123034406,-0.12714724214395912,59,-0.21601429806253475,-0.21093068554719546,-0.8834557908580674,0.23957590243302163,3.3174531227218034,7.657947759445129,0.017979166666666685,-0.6673762544473997,-0.6673762544473997,3.3174531227218034,3.3174531227218034
VIL,Vilosell,idw,hg,bypass25,VWC_020,total,60,-0.5060316969598242,-0.5932172782567754,-0.5402290123034406,0.034197315343616363,59,-0.19704006110978667,-0.21093068554719546,-0.8619249210327369,0.19558358148945482,6.9916696717677524,7.657947759445129,0.017979166666666685,-0.5060316969598242,-0.5060316969598242,6.9916696717677524,6.9916696717677524
VIL,Vilosell,idw,hg,bypass25,VWC_050,total,60,-0.12407177029212438,-0.1732037564545454,-0.1476293111907031,0.023557540898578727,59,0.09700178143545451,0.08442343748359622,0.35823038386548517,0.3190380994526604,6.9916696717677524,7.657947759445129,0.0063541666666666885,-0.12407177029212438,-0.12407177029212438,6.9916696717677524,6.9916696717677524
VIL,Vilosell,idw,pm,control,VWC_005,upper,60,-0.31127989774812537,-0.39150792843526644,-0.31127989774812526,-1.1102230246251565e-16,59,-0.18312833077229793,-0.1831283307722979,-0.49652822232697,0.2839840329320724,7.60911999740585,7.609119997405851,0.008854166666666656,-0.31127989774812537,-0.31127989774812537,7.60911999740585,7.60911999740585
VIL,Vilosell,idw,pm,control,VWC_005,total,60,-0.3112798977481253,-0.39150792843526644,-0.31127989774812526,-5.551115123125783e-17,59,-0.1831283307722979,-0.1831283307722979,-0.49652822232697,0.2839840329320724,7.609119997405852,7.609119997405851,0.008854166666666656,-0.3112798977481253,-0.3112798977481253,7.609119997405852,7.609119997405852
VIL,Vilosell,idw,pm,control,VWC_020,lower,60,-0.5098362824981567,-0.5624574521745117,-0.5098362824981567,0.0,59,-0.21508663376579226,-0.2150866337657923,-0.8750339763350785,0.2360406696796465,7.609119997405851,7.609119997405851,0.017979166666666685,-0.5098362824981567,-0.5098362824981567,7.609119997405851,7.609119997405851
VIL,Vilosell,idw,pm,control,VWC_020,total,60,-0.5098362824981566,-0.5624574521745117,-0.5098362824981567,1.1102230246251565e-16,59,-0.21508663376579223,-0.2150866337657923,-0.8750339763350787,0.2360406696796464,7.609119997405852,7.609119997405851,0.017979166666666685,-0.5098362824981566,-0.5098362824981566,7.609119997405852,7.609119997405852
VIL,Vilosell,idw,pm,control,VWC_050,total,60,-0.11422096478361099,-0.1461144878700712,-0.11422096478361093,-5.551115123125783e-17,59,0.08023956652473167,0.08023956652473158,0.3574159212654119,0.34479466073716447,7.609119997405852,7.609119997405851,0.0063541666666666885,-0.11422096478361099,-0.11422096478361099,7.609119997405852,7.609119997405852
